,ID,Restaurant,Address,Time,Price,District,negative,positive,cmt_Rate,total
876,877,Bum Bum Bakery - Tiệm Bánh - Nguyễn Trãi,"277 Nguyễn Trãi, P. 2, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
877,878,Cơm Tấm Kim Ngân - Cơm Tấm Sườn Bì Chả - Hùng Vương,"235 Hùng Vương, P. 9, Quận 5, TP. HCM",,40.000 - 75.000,Quận 5,,,,
878,879,Cháo Gỏi Vịt 162,"162 Trần Bình Trọng, P. 3, Quận 5, TP. HCM",,10.000 - 200.000,Quận 5,2.0,0.0,5.0,2.0
879,880,"Vú Heo Nướng, Bạch Tuộc Nướng & Bún Thịt Nướng - Hùng Vương","169, Hùng Vương, P. 9, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
880,881,Bún Chả Cá Nha Trang Hồng Quế - Trần Bình Trọng,"60 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",,45.000 - 70.000,Quận 5,,,,
881,882,Sake Lắc & Súp Gà - Thức Ăn Vặt - Phan Văn Trị,"499 Phan Văn Trị, P. 7, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
882,883,Tiệm Cơm Nhà Mới - Phan Văn Trị,"89 Phan Văn Trị, P. 2, Quận 5, TP. HCM",,30.000 - 55.000,Quận 5,1.0,0.0,5.0,1.0
883,884,"Lục Lạc Quán - Cơm Tấm, Bún Riêu & Hủ Tiếu","43A Huỳnh Mẫn Đạt, P. 5, Quận 5, TP. HCM",,22.000 - 25.000,Quận 5,,,,
884,885,"Lâm Tỷ - Bò Bít Tết, Nui Xào Bò & Bánh Mì Chảo","128/3 Bùi Hữu Nghĩa, P. 7, Quận 5, TP. HCM",,30.000 - 50.000,Quận 5,,,,
885,886,Bánh Bèo Chén Út Ơi! - Trần Hưng Đạo,"835/17A Trần Hưng Đạo, P. 1, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
886,887,Canh Bún Lan Chiến Sĩ - Đồ Ăn - Cao Đạt,"197 Cao Đạt, P. 1, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
887,888,Bún Thịt Nướng Cô Lan,"519 Phan Văn Trị, P. 7, Quận 5, TP. HCM",,8.000 - 40.000,Quận 5,,,,
888,889,Phương Dung - Cơm Tấm & Cơm Trưa,"23 Đào Tấn, P. 5, Quận 5, TP. HCM",,20.000 - 30.000,Quận 5,,,,
889,890,ATISOPHO - Phở Atiso Đà Lạt - Trần Bình Trọng,"245 Trần Bình Trọng, P. 4, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
890,891,Dibu Bakery - Tiệm Bánh - Hùng Vương,"17C Hùng Vương, P. 4, Quận 5, TP. HCM",,0 - 0,Quận 5,,,,
891,892,Hashtag Drinks & Coffee,"71 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",,30.000 - 45.000,Quận 5,,,,
892,893,Bún Bò Huế Cô Xuân - Lê Hồng Phong,"101 Lê Hồng Phong, P. 2, Quận 5, TP. HCM",,40.000 - 60.000,Quận 5,,,,
893,894,Quán Ăn Cô Nga - Shop Online,"53/3E Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",10:00 - 18:00,6.000 - 35.000,Quận 5,0.0,1.0,6.0,1.0
894,895,Phở Thắng,"102 Nguyễn Biểu, Quận 5, TP. HCM",06:00 - 19:00,25.000 - 30.000,Quận 5,5.0,1.0,5.5,6.0
895,896,Hủ tiếu Sa Đéc Kiều - 63 Trần Nhân Tôn,"63 Trần Nhân Tôn, P. 9, Quận 5, TP. HCM",,20.000 - 50.000,Quận 5,,,,
896,897,Cơm Tấm Thành Công - Nguyễn Văn Cừ,"25 Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",00:00 - 23:59,40.000 - 100.000,Quận 5,2.0,0.0,3.0,2.0
897,898,Thần Nông BBQ Xiên Nướng - 390 Trần Hưng Đạo,"390 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",10:00 - 22:00,0 - 0,Quận 5,,,,
898,899,Cháo Sườn Cà Rốt - 109A Cao Đạt,"109A Cao Đạt, P. 1, Quận 5, TP. HCM",06:35 - 21:00,0 - 0,Quận 5,,,,
899,900,Gà Rán KFC - Đường Nguyễn Văn Cừ HCM,"213A Nguyễn Văn Cừ, P. 3, Quận 5, TP. HCM",10:00 - 21:00,70.000 - 200.000,Quận 5,,,,
900,901,Gà Nướng & Gà Bó Xôi Thành Công - Nguyễn Văn Cừ,"21/15 Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",00:00 - 23:59,20.000 - 200.000,Quận 5,,,,
901,902,KARON - Cao Đạt,"109A Cao Đạt, P. 1, Quận 5, TP. HCM",08:30 - 21:00,0 - 0,Quận 5,,,,
902,903,Bún Đậu Mắm Tôm 1975 - Nguyễn Văn Cừ,"21/15 Đường Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",00:00 - 23:59,5.000 - 90.000,Quận 5,,,,
903,904,Bánh Mì Hà Nội Số 1 - Nguyễn Biểu,"52 Nguyễn Biểu, Quận 5, TP. HCM",05:30 - 23:00,10.000 - 17.000,Quận 5,6.0,2.0,5.675,8.0
904,905,Gà Nướng Bó Xôi Thành Công - Nguyễn Văn Cừ,"25 Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",00:01 - 23:59,5.000 - 90.000,Quận 5,,,,
905,906,Bánh Canh Cua Bà Ba,"84/6 Nguyễn Biểu, P. 1, Quận 5, TP. HCM",08:00 - 20:30,30.000 - 80.000,Quận 5,26.0,43.0,7.028985507246377,69.0
906,907,Ăn Vặt Việt Linh Foods - Chuối Chiên & Khoai Lang Lắc - Cao Đạt,"127 Đường Cao Đạt, P. 1, Quận 5, TP. HCM",09:00 - 20:00,0 - 0,Quận 5,,,,
907,908,"Hà Linh Food - Gà Ủ Muối, Giò Heo Muối & Dồi Sụn - Nguyễn Biểu","212 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",09:00 - 21:00,0 - 0,Quận 5,,,,
908,909,Bún Đậu Mắm Tôm Sóng Biển - Nguyễn Văn Cừ,"25/1 Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",00:01 - 23:59,5.000 - 90.000,Quận 5,,,,
909,910,Wee - Tiệm Sữa Trà Cà Phê - Nguyễn Biểu,"40 Nguyễn Biểu, P. 1, Quận 5, TP. HCM",09:00 - 23:00,0 - 0,Quận 5,,,,
910,911,Bún Bò Huế Cô Vy - Nguyễn Biểu,"3/28 Nguyễn Biểu, P. 1, Quận 5, TP. HCM",07:00 - 21:00,40.000 - 80.000,Quận 5,,,,
911,912,Quán Cô Út - Phở & Mì Cay,"92 Phan Văn Trị, P. 2, Quận 5, TP. HCM",06:00 - 19:00,0 - 0,Quận 5,,,,
912,913,Bánh Kem & Bánh Ngọt - Paris Gato Open 24h,"261 Đường Nguyễn Biểu, P. 2, Quận 5, TP. HCM",00:01 - 23:59,0 - 0,Quận 5,,,,
913,914,Cháo Lòng - Nguyễn Biểu,"Hẻm 154 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",11:00 - 19:00,22.000 - 22.000,Quận 5,1.0,0.0,5.0,1.0
914,915,Bánh Mì Tư Xường,"48 Nguyễn Biểu, Quận 5, TP. HCM",00:01 - 01:00 | 04:00 - 23:59,10.000 - 20.000,Quận 5,4.0,2.0,5.9,6.0
915,916,Tuyền Ký - Bánh Mì Heo Quay - 192 Nguyễn Biểu,"192 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",06:00 - 20:15,3.000 - 390.000,Quận 5,,,,
916,917,Bánh Sầu Riêng 9 Sạch - Nguyễn Biểu,"04 Chung Cư 109 Nguyễn Biểu, Đường Nguyễn Biểu, P. 1, Quận 5, TP. HCM",07:15 - 22:45,30.000 - 130.000,Quận 5,95.0,5.0,5.244,100.0
917,918,Ăn Vặt Nhà Meow - Trần Hưng Đạo,"671 Trần Hưng Đạo, P. 1, Quận 5, TP. HCM",09:00 - 23:00,10.000 - 50.000,Quận 5,,,,
918,919,Bánh Canh Cự Giải - Phan Văn Trị,"43 Phan Văn Trị - P.2, Quận 5, TP. HCM",08:00 - 21:00,0 - 0,Quận 5,,,,
919,920,Quán Cơm A Quoành - Nguyễn Văn Cừ,"65 Nguyễn Văn Cừ, P. 1, Quận 5, TP. HCM",10:00 - 21:00,20.000 - 50.000,Quận 5,,,,
920,921,Cơm Tấm 419 - Cơm Sườn Nướng & Sườn Cọng - An Dương Vương,"419 An Dương Vương, P. 3, Quận 5, TP. HCM",08:00 - 20:00,30.000 - 40.000,Quận 5,19.0,10.0,5.855172413793104,29.0
921,922,Tỷ Muội - Khổ Qua Cà Ớt,"522 Phan Văn Trị, P. 7, Quận 5, TP. HCM",10:00 - 21:00,30.000 - 50.000,Quận 5,0.0,4.0,9.45,4.0
922,923,Yogurt - Kem Chuối Cô Thuận,"686/5 Võ Văn Kiệt, P.1, Quận 5, TP. HCM",10:00 - 22:30,3.000 - 135.000,Quận 5,0.0,1.0,9.2,1.0
923,924,Hủ Tiếu Mực Osa - Hủ Tiếu Mực,"75A Trần Bình Trọng, P. 1, Quận 5, TP. HCM",07:30 - 22:00,40.000 - 55.000,Quận 5,1.0,0.0,5.0,1.0
924,925,Cháo Dinh Dưỡng Việt Soup - Trần Bình Trọng,"44 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",06:15 - 19:00,10.000 - 18.000,Quận 5,17.0,23.0,7.545,40.0
925,926,Chang Hi - Chè Ngon Sáng Tạo - 476 Trần Hưng Đạo,"476 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",09:30 - 22:00,35.000 - 55.000,Quận 5,0.0,2.0,9.5,2.0
926,927,Rin Sushi - Nguyễn Biểu,"257 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",,25.000 - 200.000,Quận 5,4.0,27.0,7.787096774193548,31.0
927,928,Bà Tám - Cacao Đá & Bánh Mì,"Hẻm 14 Trần Bình Trọng, Quận 5, TP. HCM",09:00 - 21:00,10.000 - 20.000,Quận 5,29.0,37.0,6.875757575757576,66.0
928,929,Papa Lee's Noodle - Mì Hoành Thánh (Wonton Noodle) (云吞面) - Trần Phú,"271 Trần Phú, P. 8, Quận 5, TP. HCM",07:15 - 21:30,0 - 0,Quận 5,0.0,1.0,8.8,1.0
929,930,Bún Riêu Cua Ốc 66 - Trần Bình Trọng,"58 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",08:00 - 21:30,25.000 - 40.000,Quận 5,1.0,3.0,7.35,4.0
930,931,Gia Thành Kebab - Lê Hồng Phong,"240A Lê Hồng Phong, P. 4, Quận 5, TP. HCM",06:00 - 20:30,10.000 - 40.000,Quận 5,1.0,2.0,8.0,3.0
931,932,Hùng Mập - Bún Mọc & Bún Bò Huế,"772 Trần Hưng Đạo, P. 7, Quận 5, TP. HCM",06:00 - 21:00,40.000 - 70.000,Quận 5,11.0,15.0,6.646153846153847,26.0
932,933,Đẩu - Bánh Mì Bò Nướng,"Hẻm 455 An Dương Vương, P. 3, Quận 5, TP. HCM",08:00 - 20:00,25.000 - 32.000,Quận 5,4.0,4.0,6.525,8.0
933,934,Chay Giác Ngộ - Món Chay - Hùng Vương,"213A Hùng Vương, P. 9, Quận 5, TP. HCM",09:00 - 20:30,20.000 - 85.000,Quận 5,6.0,14.0,7.38,20.0
934,935,TAISOT Mì Ý 29K - Võ Văn Kiệt,"840 Võ Văn Kiệt, P. 5, Quận 5, TP. HCM",10:00 - 21:30,5.000 - 75.000,Quận 5,5.0,18.0,7.373913043478261,23.0
935,936,Bún Thang - Phở Thanh,"196/3 Trần Phú (1 Chiều), P. 9, Quận 5, TP. HCM",06:00 - 13:00 | 16:00 - 21:00,42.000 - 42.000,Quận 5,0.0,2.0,8.6,2.0
936,937,Mr. Bistek - Beefsteak Trần Bình Trọng,"115A Trần Bình Trọng, P. 2, Quận 5, TP. HCM",08:30 - 21:30,39.000 - 176.000,Quận 5,3.0,4.0,7.228571428571429,7.0
937,938,Bánh Mì Que Pháp - Nguyễn Văn Cừ,"213 Nguyễn Văn Cừ, P. 4, Quận 5, TP. HCM",07:00 - 21:30,10.000 - 17.000,Quận 5,1.0,0.0,5.0,1.0
938,939,"Bánh Ướt, Bánh Cuốn & Há Cảo - Huỳnh Mẫn Đạt","97 Huỳnh Mẫn Đạt, P. 7, Quận 5, TP. HCM",06:00 - 19:00,20.000 - 25.000,Quận 5,2.0,1.0,6.133333333333333,3.0
939,940,Cơm Sườn Anh,"57A Trần Bình Trọng, P. 1, Quận 5, TP. HCM",07:00 - 21:30,35.000 - 75.000,Quận 5,3.0,7.0,7.640000000000001,10.0
940,941,Kim - Cháo Ếch Singapore,"110 Phan Văn Trị , P. 2, Quận 5, TP. HCM",00:00 - 01:00 | 11:00 - 23:59,38.000 - 60.000,Quận 5,64.0,36.0,6.47,100.0
941,942,Lục Bồ Đề - Lẩu Chay 1 Người - Trần Hưng Đạo,"546 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",10:00 - 22:00,0 - 0,Quận 5,1.0,1.0,6.8,2.0
942,943,Gà Rán Popeyes - An Dương Vương,"326 An Dương Vương, P. 4, Quận 5, TP. HCM",10:00 - 21:30,50.000 - 160.000,Quận 5,11.0,19.0,6.693333333333333,30.0
943,944,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội - Hùng Vương,"155 Hùng Vương, P. 9, Quận 5, TP. HCM",09:20 - 22:20,30.000 - 55.000,Quận 5,12.0,10.0,6.1909090909090905,22.0
944,945,Bánh tráng Tây Ninh - 192 Nguyễn Trãi,"192/30C Nguyễn Trãi, P. 3, Quận 5, TP. HCM",07:00 - 23:45,10.000 - 15.000,Quận 5,3.0,5.0,7.525,8.0
945,946,Bánh Canh Cua - Huỳnh Mẫn Đạt,"46 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",06:00 - 22:08,25.000 - 55.000,Quận 5,15.0,19.0,6.594117647058823,34.0
946,947,Bánh Mì 24 - Huỳnh Mẫn Đạt,"74 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",05:00 - 21:00,9.000 - 18.000,Quận 5,2.0,3.0,6.720000000000001,5.0
947,948,Pizza Hut - Nguyễn Trãi,"264-266 Nguyễn Trãi, Quận 5, TP. HCM",09:00 - 21:45,150.000 - 330.000,Quận 5,38.0,62.0,6.51,100.0
948,949,Cơm Gà Đệ Nhất - Nguyễn Biểu,"48/26 Nguyễn Biểu, P. 1, Quận 5, TP. HCM",10:00 - 20:00,29.000 - 45.000,Quận 5,,,,
949,950,"Vân Hương - Cơm, Cháo & Gỏi Gà Ta","135 Trần Phú, Quận 5, TP. HCM",06:20 - 21:09,20.000 - 100.000,Quận 5,7.0,18.0,6.824,25.0
950,951,Bún Chả Hồ Gươm - Bún Chả Hà Nội - Hùng Vương,"107 Hùng Vương, P. 4, Quận 5, TP. HCM",07:15 - 20:40,20.000 - 55.000,Quận 5,28.0,41.0,6.333333333333333,69.0
951,952,Quán Phan Rang Tháp Chàm - Bánh Căn,"55A Hùng Vương, P. 4, Quận 5, TP. HCM",08:00 - 21:00,20.000 - 55.000,Quận 5,15.0,21.0,6.261111111111111,36.0
952,953,Sasin - Mì Cay 7 Cấp Độ Hàn Quốc - 292 An Dương Vương,"292A An Dương Vương, P. 4, Quận 5, TP. HCM",09:30 - 21:55,35.000 - 100.000,Quận 5,66.0,34.0,5.537999999999999,100.0
953,954,Bố Già Quán - Cơm Gà & Mì Trộn,"98 Phan Văn Trị, P. 2, Quận 5, TP. HCM",08:00 - 18:00,12.000 - 25.000,Quận 5,24.0,31.0,6.974545454545455,55.0
954,955,Hải Ký Mì Gia - Nguyễn Trãi,"349 - 351 Nguyễn Trãi, P. 7, Quận 5, TP. HCM",11:00 - 21:00,45.000 - 88.000,Quận 5,38.0,24.0,5.674193548387097,62.0
955,956,Cơm Tấm 449 An Dương Vương,"449 An Dương Vương, P. 3, Quận 5, TP. HCM",,22.000 - 44.000,Quận 5,8.0,3.0,5.472727272727273,11.0
956,957,Cháo Sườn Cô Giang - Trần Phú,"33 Trần Phú, P. 4, Quận 5, TP. HCM",07:30 - 20:33,20.000 - 35.000,Quận 5,0.0,1.0,7.0,1.0
957,958,Bánh Bao 8 Trứng Sài Gòn,"835/17E Trần Hưng Đạo, P. 1, Quận 5, TP. HCM",07:00 - 22:00,30.000 - 45.000,Quận 5,15.0,7.0,5.890909090909091,22.0
958,959,Cháo Vịt Thanh Đa (Gốc Nhà Lá) - Trần Bình Trọng,"148 Trần Bình Trọng , Quận 5, TP. HCM",09:30 - 22:00,45.000 - 200.000,Quận 5,12.0,7.0,5.652631578947369,19.0
959,960,Bonchon Chicken Vietnam - Nguyễn Văn Cừ,"213 Nguyễn Văn Cừ, P. 4, Quận 5, TP. HCM",10:00 - 21:55,10.000 - 200.000,Quận 5,9.0,10.0,6.768421052631578,19.0
960,961,"Ngon Quá Chừng - Gỏi Cuốn, Hủ Tiếu & Bún Thịt Xào","378/21A An Dương Vương, P. 4, Quận 5, TP. HCM",07:30 - 14:00 | 16:00 - 20:00,8.000 - 30.000,Quận 5,0.0,3.0,9.6,3.0
961,962,Mì Trộn Tên Lửa - 462 Trần Hưng Đạo,"462 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",10:00 - 22:00,25.000 - 65.000,Quận 5,18.0,5.0,5.2,23.0
962,963,Cơm Tấm Sà Bì Chưởng - Trần Bình Trọng,"179 Trần Bình Trọng, P.3, Quận 5, TP. HCM",07:00 - 21:00,0 - 0,Quận 5,20.0,13.0,6.278787878787878,33.0
963,964,Bún Bò Huế Sông Hương,"207/15 Trần Bình Trọng, P. 3, Quận 5, TP. HCM",,40.000 - 60.000,Quận 5,1.0,0.0,5.0,1.0
964,965,Va Thành - Quán Ăn Đài Loan - Casual Taiwanese,"40 Huỳnh Mẫn Đạt, Quận 5, TP. HCM",09:30 - 20:30,30.000 - 100.000,Quận 5,6.0,7.0,6.892307692307692,13.0
965,966,Tiên Tiên - Bún Thái Cay - Phan Văn Trị,"317B Phan Văn Trị, P. 2, Quận 5, TP. HCM",07:00 - 22:59,25.000 - 200.000,Quận 5,11.0,5.0,4.325,16.0
966,967,Hủ Tiếu Nam Vang - 73 Trần Bình Trọng,"Hẻm 73 Trần Bình Trọng, P. 1, Quận 5, TP. HCM",,30.000 - 40.000,Quận 5,0.0,1.0,7.2,1.0
967,968,Pizza Inn - Huỳnh Mẫn Đạt,"77A Huỳnh Mẫn Đạt, P. 7, Quận 5, TP. HCM",09:20 - 20:45,60.000 - 132.000,Quận 5,27.0,53.0,6.6125,80.0
968,969,September Saigon - Cafe & Cake,"118/1D Nguyễn Trãi, P.3, Quận 5, TP. HCM",08:00 - 21:45,15.000 - 70.000,Quận 5,2.0,19.0,7.504761904761905,21.0
969,970,Quán Cơm Bếp Xanh,"672 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",07:00 - 21:00,5.000 - 60.000,Quận 5,3.0,0.0,2.333333333333333,3.0
970,971,Gà rán và Mì Ý - Jollibee - Trần Hưng Đạo - HCM,"354 - 356 Trần Hưng Đạo, P. 2, Quận 5, TP. HCM",08:00 - 22:00,15.000 - 44.000,Quận 5,40.0,60.0,6.617999999999999,100.0
971,972,Cơm Tấm Phúc Lộc Thọ - An Dương Vương,"301B An Dương Vương, P. 3, Quận 5, TP. HCM",07:00 - 21:00,20.000 - 50.000,Quận 5,5.0,4.0,6.955555555555556,9.0
972,973,Musa - Cà Ri Dê Ấn Độ - Sư Vạn Hạnh,"001 Lô B Chung Cư Sư Vạn Hạnh, Quận 5, TP. HCM",09:00 - 22:00,70.000 - 330.000,Quận 5,44.0,56.0,6.196000000000001,100.0
973,974,YU SHANG LOU - Fine Chinese Cuisine - Trần Hưng Đạo,"Tầng 1, Tầng 1, 975 Trần Hưng Đạo, P. 5, Quận 5, TP. HCM",,48.000 - 9.990.000,Quận 5,16.0,18.0,6.835294117647059,34.0
974,975,Minh Phát - Hủ Tiếu Mì & Hoành Thánh,"54 Huỳnh Mẫn Đạt, P. 2, Quận 5, TP. HCM",,34.000 - 40.000,Quận 5,0.0,1.0,8.8,1.0
975,976,Bún Đậu Mắm Tôm Nhà Tôi - Trần Hưng Đạo,"1077 Trần Hưng Đạo, P. 5, Quận 5, TP. HCM",08:30 - 22:00,30.000 - 50.000,Quận 5,12.0,14.0,6.615384615384615,26.0
976,977,Bánh Su Que - Lê Hồng Phong,"123 Lê Hồng Phong, P. 3, Quận 5, TP. HCM",10:00 - 21:00,10.000 - 30.000,Quận 5,3.0,24.0,7.096296296296296,27.0
977,978,I Love Kem - Lê Hồng Phong,"260 Lê Hồng Phong, P. 4, Quận 5, TP. HCM",09:00 - 22:00,30.000 - 50.000,Quận 5,14.0,20.0,6.605882352941176,34.0
978,979,Huỳnh Kim - Bánh Mì Chiên Tôm - Lê Hồng Phong,"62 Lê Hồng Phong, P. 2, Quận 5, TP. HCM",10:00 - 19:00,9.000 - 12.000,Quận 5,2.0,7.0,7.888888888888889,9.0
979,980,Quán Ăn Bảo Anh - Đặc Biệt Gà Ta,"131 Trần Phú, P. 4, Quận 5, TP. HCM",07:00 - 21:30,25.000 - 220.000,Quận 5,47.0,50.0,6.154639175257732,97.0
980,981,Cơm Tấm 279,"279 Hậu Giang, P. 5, Quận 6, TP. HCM",,20.000 - 30.000,Quận 6,3.0,1.0,5.85,4.0
981,982,Cơm Tấm Bà Hom - Đặng Nguyên Cẩn,"148 Đặng Nguyên Cẩn, P. 13, Quận 6, TP. HCM",,0 - 0,Quận 6,,,,
982,983,Quán Ăn Minh Ký - Hủ Tiếu Xào,"181 Phạm Phú Thứ, P. 4, Quận 6, TP. HCM",,30.000 - 200.000,Quận 6,3.0,2.0,5.8,5.0
983,984,Bún Cá Châu Đốc Ba Tèo - Hậu Giang,"121A Đ. Hậu Giang, P. 5, Quận 6, TP. HCM",06:00 - 20:30,25.000 - 60.000,Quận 6,1.0,0.0,5.0,1.0
984,985,Ốc Bảo Khang,"169B Nguyễn Văn Luông, P. 10, Quận 6, TP. HCM",,20.000 - 200.000,Quận 6,9.0,12.0,7.647619047619047,21.0
985,986,Đắc Hòa - Heo Quay & Vịt Quay,"46 Bà Hom, P. 13, Quận 6, TP. HCM",05:00 - 19:15,4.000 - 400.000,Quận 6,1.0,2.0,7.466666666666666,3.0
986,987,SteakZone,"77 Lê Quang Sung, P. 6, Quận 6, TP. HCM",07:30 - 13:55 | 16:30 - 21:50,25.000 - 205.000,Quận 6,51.0,49.0,7.0120000000000005,100.0
987,988,Thiên Hương Actiso - Canh Bổ Actiso - Cư Xá Phú Lâm B,"E9 Cư Xá Phú Lâm B, Phường 13, Quận 6, TP. HCM",,0 - 0,Quận 6,1.0,2.0,7.933333333333334,3.0
988,989,"Phương 159 - Bún Riêu, Bún Mắm & Bún Thái","159B Minh Phụng, P. 9, Quận 6, TP. HCM",,30.000 - 40.000,Quận 6,0.0,1.0,7.2,1.0
989,990,"3 Râu - Gà Rán, Pizza & Trà Sữa - 508F An Dương Vương","508F An Dương Vương, P. 10, Quận 6, TP. HCM",07:30 - 22:45,12.000 - 120.000,Quận 6,1.0,1.0,6.3,2.0
990,991,Lẩu 94,"94 Chợ Lớn, P. 11, Quận 6, TP. HCM",,65.000 - 135.000,Quận 6,1.0,2.0,8.0,3.0
991,992,Chị Mai - Cút Chiên Bơ & Vú Heo Nướng,"752 Hậu Giang, Quận 6, TP. HCM",,10.000 - 20.000,Quận 6,1.0,3.0,7.0,4.0
992,993,Lẩu Nướng Mini 259 - Nguyễn Văn Luông,"240/112B Nguyễn Văn Luông, P. 11, Quận 6, TP. HCM",00:00 - 13:00 | 17:30 - 23:59,49.000 - 299.000,Quận 6,1.0,0.0,1.0,1.0
993,994,Sasin - Mì Cay 7 Cấp Độ Hàn Quốc - 18 Hậu Giang,"18 Hậu Giang, P. 2, Quận 6, TP. HCM",,23.000 - 419.000,Quận 6,,,,
994,995,Đỗ Quyên - Súp Cua - Hậu Giang,"33 Hậu Giang, P. 2, Quận 6, TP. HCM",,19.000 - 35.000,Quận 6,1.0,1.0,6.8,2.0
995,996,Bánh Tráng Nướng SuShi - Nguyễn Văn Luông,"161 Đ. Nguyễn Văn Luông, P. 10, Quận 6, TP. HCM",,0 - 0,Quận 6,0.0,1.0,7.6,1.0
996,997,Cơm Tấm 292 - Cơm Sườn - Lê Quang Sung,"292 Lê Quang Sung, P. 6, Quận 6, TP. HCM",,15.000 - 25.000,Quận 6,2.0,7.0,8.466666666666667,9.0
997,998,Quán Hủ Tiếu Hải Sản - Hậu Giang,"502 Hậu Giang, P. 12, Quận 6, TP. HCM",06:00 - 21:00,0 - 0,Quận 6,1.0,1.0,5.7,2.0
998,999,Mì Trộn Thái Phiên - Nguyễn Văn Luông,"361/2 Nguyễn Văn Luông, P. 12, Quận 6, TP. HCM",,28.000 - 54.000,Quận 6,6.0,11.0,6.505882352941176,17.0
999,1000,Quán E58 - Bún Riêu - Cư Xá Phú Lâm B,"E58 Cư Xá Phú Lâm B, P. 13, Quận 6, TP. HCM",06:00 - 22:30,0 - 0,Quận 6,0.0,1.0,8.2,1.0
1000,1001,Cơm Tấm Bến Tre,"942 Hậu Giang, P. 12, Quận 6, TP. HCM",,22.000 - 50.000,Quận 6,0.0,1.0,10.0,1.0
1001,1002,Thuyền - Ẩm Thực Chay,"529A Hậu Giang, P. 11, Quận 6, TP. HCM",,10.000 - 50.000,Quận 6,3.0,3.0,6.566666666666666,6.0
1002,1003,Dì Tư - Hủ Tiếu Bò Kho & Thập Cẩm,"492D/17 Hậu Giang, P. 12 (Vào Hẻm 476 Hậu Giang), Quận 6, TP. HCM",06:00 - 14:00,25.000 - 35.000,Quận 6,0.0,2.0,7.1,2.0
1003,1004,Bánh Tráng Bà Gánh - Ăn Vặt Online,"166/20/1A Phạm Phú Thứ, P. 4, Quận 6, TP. HCM",,10.000 - 25.000,Quận 6,0.0,1.0,9.0,1.0
1004,1005,Haru - Gỏi Cuốn & Ăn Vặt,"30 Phạm Văn Chí, P. 1, Quận 6, TP. HCM",,10.000 - 40.000,Quận 6,0.0,2.0,7.4,2.0
1005,1006,"Ăn Vặt Yumi - Mì Cay, Mì Gói Trộn & Bánh Tráng Cuốn","183/29G Tân Hòa Đông, P. 14, Quận 6, TP. HCM",,13.000 - 48.000,Quận 6,3.0,10.0,7.476923076923077,13.0
1006,1007,Hai Mập Quán - Quán Ăn Gia Đình - Phạm Văn Chí,"650 Phạm Văn Chí, P. 8, Quận 6, TP. HCM",,20.000 - 120.000,Quận 6,8.0,2.0,5.6,10.0
1007,1008,Quán Chay Thảo,"30/11 Nguyễn Đình Chi, P. 9, Quận 6, TP. HCM",08:00 - 21:00,35.000 - 132.000,Quận 6,14.0,6.0,5.5600000000000005,20.0
1008,1009,Cơm Lam & Gà Nướng Buôn Mê Thuột - Shop Online,"30/58 Phạm Phú Thứ, P. 3, Quận 6, TP. HCM",08:00 - 19:00,155.000 - 385.000,Quận 6,4.0,8.0,6.766666666666667,12.0
1009,1010,Cơm Cháy Kho Quẹt Phú Lâm 2,"311 Đặng Nguyên Cẩn, P. 13, Quận 6, TP. HCM",,20.000 - 40.000,Quận 6,8.0,0.0,4.6,8.0
1010,1011,Út Lan - Bún Riêu & Canh Bún,"54T Lê Quang Sung, P. 6, Quận 6, TP. HCM",07:00 - 13:00,25.000 - 40.000,Quận 6,0.0,2.0,9.5,2.0
1011,1012,Cơm Tấm Đêm 903 - Shop Online,"903 Hồng Bàng, P. 9, Quận 6, TP. HCM",,50.000 - 60.000,Quận 6,1.0,10.0,8.636363636363637,11.0
